,TEAM_NAME,GAME_DATE,GAME_ID,tweet_since,tweet_until
56815,Chicago Bulls,2021-05-06,22000434,2021-05-03,2021-05-05
56816,Golden State Warriors,2021-05-06,22001001,2021-05-03,2021-05-05
56817,Washington Wizards,2021-05-06,22000997,2021-05-03,2021-05-05
56818,Denver Nuggets,2021-05-05,22000995,2021-05-02,2021-05-04
56819,Boston Celtics,2021-05-05,22000990,2021-05-02,2021-05-04
56820,Sacramento Kings,2021-05-05,22000993,2021-05-02,2021-05-04
56821,Minnesota Timberwolves,2021-05-05,22000183,2021-05-02,2021-05-04
56822,New York Knicks,2021-05-05,22000995,2021-05-02,2021-05-04
56823,Atlanta Hawks,2021-05-05,22000992,2021-05-02,2021-05-04
56824,Indiana Pacers,2021-05-05,22000993,2021-05-02,2021-05-04
56825,Cleveland Cavaliers,2021-05-05,22000991,2021-05-02,2021-05-04
56826,Houston Rockets,2021-05-05,22000994,2021-05-02,2021-05-04
56827,Orlando Magic,2021-05-05,22000990,2021-05-02,2021-05-04
56828,Utah Jazz,2021-05-05,22000996,2021-05-02,2021-05-04
56829,Portland Trail Blazers,2021-05-05,22000991,2021-05-02,2021-05-04
56830,San Antonio Spurs,2021-05-05,22000996,2021-05-02,2021-05-04
56831,Washington Wizards,2021-05-05,22000235,2021-05-02,2021-05-04
56832,Phoenix Suns,2021-05-05,22000992,2021-05-02,2021-05-04
56833,Memphis Grizzlies,2021-05-05,22000183,2021-05-02,2021-05-04
56834,Philadelphia 76ers,2021-05-05,22000994,2021-05-02,2021-05-04
56835,Milwaukee Bucks,2021-05-05,22000235,2021-05-02,2021-05-04
56836,Miami Heat,2021-05-04,22000986,2021-05-01,2021-05-03
56837,Cleveland Cavaliers,2021-05-04,22000983,2021-05-01,2021-05-03
56838,Toronto Raptors,2021-05-04,22000989,2021-05-01,2021-05-03
56839,Golden State Warriors,2021-05-04,22000987,2021-05-01,2021-05-03
56840,Dallas Mavericks,2021-05-04,22000986,2021-05-01,2021-05-03
56841,Milwaukee Bucks,2021-05-04,22000985,2021-05-01,2021-05-03
56842,New Orleans Pelicans,2021-05-04,22000987,2021-05-01,2021-05-03
56843,Oklahoma City Thunder,2021-05-04,22000988,2021-05-01,2021-05-03
56844,Phoenix Suns,2021-05-04,22000983,2021-05-01,2021-05-03
56845,LA Clippers,2021-05-04,22000989,2021-05-01,2021-05-03
56846,Brooklyn Nets,2021-05-04,22000985,2021-05-01,2021-05-03
56847,Charlotte Hornets,2021-05-04,22000984,2021-05-01,2021-05-03
56848,Sacramento Kings,2021-05-04,22000988,2021-05-01,2021-05-03
56849,Detroit Pistons,2021-05-04,22000984,2021-05-01,2021-05-03
56850,New York Knicks,2021-05-03,22000980,2021-04-30,2021-05-02
56851,Detroit Pistons,2021-05-03,22000975,2021-04-30,2021-05-02
56852,Golden State Warriors,2021-05-03,22000977,2021-04-30,2021-05-02
56853,Philadelphia 76ers,2021-05-03,22000979,2021-04-30,2021-05-02
56854,Denver Nuggets,2021-05-03,22000982,2021-04-30,2021-05-02
56855,Utah Jazz,2021-05-03,22000981,2021-04-30,2021-05-02
56856,Portland Trail Blazers,2021-05-03,22000978,2021-04-30,2021-05-02
56857,San Antonio Spurs,2021-05-03,22000981,2021-04-30,2021-05-02
56858,Atlanta Hawks,2021-05-03,22000978,2021-04-30,2021-05-02
56859,Washington Wizards,2021-05-03,22000976,2021-04-30,2021-05-02
56860,Los Angeles Lakers,2021-05-03,22000982,2021-04-30,2021-05-02
56861,New Orleans Pelicans,2021-05-03,22000977,2021-04-30,2021-05-02
56862,Chicago Bulls,2021-05-03,22000979,2021-04-30,2021-05-02
56863,Indiana Pacers,2021-05-03,22000976,2021-04-30,2021-05-02
56864,Memphis Grizzlies,2021-05-03,22000980,2021-04-30,2021-05-02
56865,Orlando Magic,2021-05-03,22000975,2021-04-30,2021-05-02
56866,Houston Rockets,2021-05-02,22000971,2021-04-29,2021-05-01
56867,Sacramento Kings,2021-05-02,22000970,2021-04-29,2021-05-01
56868,Portland Trail Blazers,2021-05-02,22000968,2021-04-29,2021-05-01
56869,Miami Heat,2021-05-02,22000969,2021-04-29,2021-05-01
56870,Toronto Raptors,2021-05-02,22000974,2021-04-29,2021-05-01
56871,Philadelphia 76ers,2021-05-02,22000973,2021-04-29,2021-05-01
56872,New York Knicks,2021-05-02,22000971,2021-04-29,2021-05-01
56873,Dallas Mavericks,2021-05-02,22000970,2021-04-29,2021-05-01
56874,Boston Celtics,2021-05-02,22000968,2021-04-29,2021-05-01
56875,Oklahoma City Thunder,2021-05-02,22000972,2021-04-29,2021-05-01
56876,Brooklyn Nets,2021-05-02,22000967,2021-04-29,2021-05-01
56877,Milwaukee Bucks,2021-05-02,22000967,2021-04-29,2021-05-01
56878,San Antonio Spurs,2021-05-02,22000973,2021-04-29,2021-05-01
56879,Los Angeles Lakers,2021-05-02,22000974,2021-04-29,2021-05-01
56880,Phoenix Suns,2021-05-02,22000972,2021-04-29,2021-05-01
56881,Charlotte Hornets,2021-05-02,22000969,2021-04-29,2021-05-01
56882,Memphis Grizzlies,2021-05-01,22000961,2021-04-28,2021-04-30
56883,Washington Wizards,2021-05-01,22000964,2021-04-28,2021-04-30
56884,Minnesota Timberwolves,2021-05-01,22000962,2021-04-28,2021-04-30
56885,LA Clippers,2021-05-01,22000966,2021-04-28,2021-04-30
56886,Toronto Raptors,2021-05-01,22000965,2021-04-28,2021-04-30
56887,Oklahoma City Thunder,2021-05-01,22000963,2021-04-28,2021-04-30
56888,Dallas Mavericks,2021-05-01,22000964,2021-04-28,2021-04-30
56889,Orlando Magic,2021-05-01,22000961,2021-04-28,2021-04-30
56890,Houston Rockets,2021-05-01,22000958,2021-04-28,2021-04-30
56891,Charlotte Hornets,2021-05-01,22000957,2021-04-28,2021-04-30
56892,Chicago Bulls,2021-05-01,22000959,2021-04-28,2021-04-30
56893,Utah Jazz,2021-05-01,22000965,2021-04-28,2021-04-30
56894,New Orleans Pelicans,2021-05-01,22000962,2021-04-28,2021-04-30
56895,Detroit Pistons,2021-05-01,22000957,2021-04-28,2021-04-30
56896,Denver Nuggets,2021-05-01,22000966,2021-04-28,2021-04-30
56897,Cleveland Cavaliers,2021-05-01,22000960,2021-04-28,2021-04-30
56898,Atlanta Hawks,2021-05-01,22000959,2021-04-28,2021-04-30
56899,Golden State Warriors,2021-05-01,22000958,2021-04-28,2021-04-30
56900,Miami Heat,2021-05-01,22000960,2021-04-28,2021-04-30
56901,Indiana Pacers,2021-05-01,22000963,2021-04-28,2021-04-30
56902,Chicago Bulls,2021-04-30,22000954,2021-04-27,2021-04-29
56903,Washington Wizards,2021-04-30,22000951,2021-04-27,2021-04-29
56904,Los Angeles Lakers,2021-04-30,22000956,2021-04-27,2021-04-29
56905,San Antonio Spurs,2021-04-30,22000950,2021-04-27,2021-04-29
56906,Philadelphia 76ers,2021-04-30,22000949,2021-04-27,2021-04-29
56907,Phoenix Suns,2021-04-30,22000955,2021-04-27,2021-04-29
56908,Boston Celtics,2021-04-30,22000950,2021-04-27,2021-04-29
56909,Sacramento Kings,2021-04-30,22000956,2021-04-27,2021-04-29
56910,Orlando Magic,2021-04-30,22000953,2021-04-27,2021-04-29
56911,Brooklyn Nets,2021-04-30,22000952,2021-04-27,2021-04-29
56912,Memphis Grizzlies,2021-04-30,22000953,2021-04-27,2021-04-29
56913,Milwaukee Bucks,2021-04-30,22000954,2021-04-27,2021-04-29
56914,Cleveland Cavaliers,2021-04-30,22000951,2021-04-27,2021-04-29
56915,Atlanta Hawks,2021-04-30,22000949,2021-04-27,2021-04-29
56916,Utah Jazz,2021-04-30,22000955,2021-04-27,2021-04-29
56917,Portland Trail Blazers,2021-04-30,22000952,2021-04-27,2021-04-29
56918,Dallas Mavericks,2021-04-29,22000943,2021-04-26,2021-04-28
56919,Milwaukee Bucks,2021-04-29,22000945,2021-04-26,2021-04-28
56920,Toronto Raptors,2021-04-29,22000948,2021-04-26,2021-04-28
56921,Detroit Pistons,2021-04-29,22000943,2021-04-26,2021-04-28
56922,Minnesota Timberwolves,2021-04-29,22000946,2021-04-26,2021-04-28
56923,Denver Nuggets,2021-04-29,22000948,2021-04-26,2021-04-28
56924,Golden State Warriors,2021-04-29,22000946,2021-04-26,2021-04-28
56925,Brooklyn Nets,2021-04-29,22000944,2021-04-26,2021-04-28
56926,Oklahoma City Thunder,2021-04-29,22000947,2021-04-26,2021-04-28
56927,New Orleans Pelicans,2021-04-29,22000947,2021-04-26,2021-04-28
56928,Indiana Pacers,2021-04-29,22000944,2021-04-26,2021-04-28
56929,Houston Rockets,2021-04-29,22000945,2021-04-26,2021-04-28
56930,New Orleans Pelicans,2021-04-28,22000940,2021-04-25,2021-04-27
56931,Washington Wizards,2021-04-28,22000935,2021-04-25,2021-04-27
56932,Denver Nuggets,2021-04-28,22000940,2021-04-25,2021-04-27
56933,New York Knicks,2021-04-28,22000937,2021-04-25,2021-04-27
56934,Boston Celtics,2021-04-28,22000936,2021-04-25,2021-04-27
56935,Cleveland Cavaliers,2021-04-28,22000933,2021-04-25,2021-04-27
56936,Portland Trail Blazers,2021-04-28,22000939,2021-04-25,2021-04-27
56937,Phoenix Suns,2021-04-28,22000941,2021-04-25,2021-04-27
56938,San Antonio Spurs,2021-04-28,22000938,2021-04-25,2021-04-27
56939,Orlando Magic,2021-04-28,22000933,2021-04-25,2021-04-27
56940,LA Clippers,2021-04-28,22000941,2021-04-25,2021-04-27
56941,Charlotte Hornets,2021-04-28,22000936,2021-04-25,2021-04-27
56942,Miami Heat,2021-04-28,22000938,2021-04-25,2021-04-27
56943,Sacramento Kings,2021-04-28,22000942,2021-04-25,2021-04-27
56944,Memphis Grizzlies,2021-04-28,22000939,2021-04-25,2021-04-27
56945,Los Angeles Lakers,2021-04-28,22000935,2021-04-25,2021-04-27
56946,Chicago Bulls,2021-04-28,22000937,2021-04-25,2021-04-27
56947,Atlanta Hawks,2021-04-28,22000934,2021-04-25,2021-04-27
56948,Philadelphia 76ers,2021-04-28,22000934,2021-04-25,2021-04-27
56949,Utah Jazz,2021-04-28,22000942,2021-04-25,2021-04-27
56950,Minnesota Timberwolves,2021-04-27,22000931,2021-04-24,2021-04-26
56951,Indiana Pacers,2021-04-27,22000929,2021-04-24,2021-04-26
56952,Oklahoma City Thunder,2021-04-27,22000927,2021-04-24,2021-04-26
56953,Portland Trail Blazers,2021-04-27,22000929,2021-04-24,2021-04-26
56954,Golden State Warriors,2021-04-27,22000932,2021-04-24,2021-04-26
56955,Dallas Mavericks,2021-04-27,22000932,2021-04-24,2021-04-26
56956,Toronto Raptors,2021-04-27,22000930,2021-04-24,2021-04-26
56957,Boston Celtics,2021-04-27,22000927,2021-04-24,2021-04-26
56958,Brooklyn Nets,2021-04-27,22000930,2021-04-24,2021-04-26
56959,Houston Rockets,2021-04-27,22000931,2021-04-24,2021-04-26
56960,Milwaukee Bucks,2021-04-27,22000928,2021-04-24,2021-04-26
56961,Charlotte Hornets,2021-04-27,22000928,2021-04-24,2021-04-26
56962,New York Knicks,2021-04-26,22000920,2021-04-23,2021-04-25
56963,Miami Heat,2021-04-26,22000922,2021-04-23,2021-04-25
56964,Sacramento Kings,2021-04-26,22000926,2021-04-23,2021-04-25
56965,Los Angeles Lakers,2021-04-26,22000917,2021-04-23,2021-04-25
56966,LA Clippers,2021-04-26,22000924,2021-04-23,2021-04-25
56967,Chicago Bulls,2021-04-26,22000922,2021-04-23,2021-04-25
56968,Detroit Pistons,2021-04-26,22000916,2021-04-23,2021-04-25
56969,Phoenix Suns,2021-04-26,22000920,2021-04-23,2021-04-25
56970,San Antonio Spurs,2021-04-26,22000919,2021-04-23,2021-04-25
56971,Cleveland Cavaliers,2021-04-26,22000921,2021-04-23,2021-04-25
56972,Memphis Grizzlies,2021-04-26,22000925,2021-04-23,2021-04-25
56973,Dallas Mavericks,2021-04-26,22000926,2021-04-23,2021-04-25
56974,Philadelphia 76ers,2021-04-26,22000918,2021-04-23,2021-04-25
56975,Atlanta Hawks,2021-04-26,22000916,2021-04-23,2021-04-25
56976,Minnesota Timberwolves,2021-04-26,22000923,2021-04-23,2021-04-25
56977,Utah Jazz,2021-04-26,22000923,2021-04-23,2021-04-25
56978,Denver Nuggets,2021-04-26,22000925,2021-04-23,2021-04-25
56979,Washington Wizards,2021-04-26,22000919,2021-04-23,2021-04-25
56980,Orlando Magic,2021-04-26,22000917,2021-04-23,2021-04-25
56981,New Orleans Pelicans,2021-04-26,22000924,2021-04-23,2021-04-25
56982,Toronto Raptors,2021-04-26,22000921,2021-04-23,2021-04-25
56983,Oklahoma City Thunder,2021-04-26,22000918,2021-04-23,2021-04-25
56984,Indiana Pacers,2021-04-25,22000914,2021-04-22,2021-04-24
56985,Memphis Grizzlies,2021-04-25,22000240,2021-04-22,2021-04-24
56986,Brooklyn Nets,2021-04-25,22000912,2021-04-22,2021-04-24
56987,Washington Wizards,2021-04-25,22000197,2021-04-22,2021-04-24
56988,Phoenix Suns,2021-04-25,22000912,2021-04-22,2021-04-24
56989,Cleveland Cavaliers,2021-04-25,22000197,2021-04-22,2021-04-24
56990,Portland Trail Blazers,2021-04-25,22000240,2021-04-22,2021-04-24
56991,Milwaukee Bucks,2021-04-25,22000913,2021-04-22,2021-04-24
56992,Sacramento Kings,2021-04-25,22000915,2021-04-22,2021-04-24
56993,Golden State Warriors,2021-04-25,22000915,2021-04-22,2021-04-24
56994,Charlotte Hornets,2021-04-25,22000911,2021-04-22,2021-04-24
56995,Atlanta Hawks,2021-04-25,22000913,2021-04-22,2021-04-24
56996,Orlando Magic,2021-04-25,22000914,2021-04-22,2021-04-24
56997,Boston Celtics,2021-04-25,22000911,2021-04-22,2021-04-24
56998,Denver Nuggets,2021-04-24,22000910,2021-04-21,2021-04-23
56999,Indiana Pacers,2021-04-24,22000906,2021-04-21,2021-04-23
57000,Miami Heat,2021-04-24,22000907,2021-04-21,2021-04-23
57001,Detroit Pistons,2021-04-24,22000906,2021-04-21,2021-04-23
57002,Philadelphia 76ers,2021-04-24,22000905,2021-04-21,2021-04-23
57003,Utah Jazz,2021-04-24,22000909,2021-04-21,2021-04-23
57004,Chicago Bulls,2021-04-24,22000907,2021-04-21,2021-04-23
57005,Houston Rockets,2021-04-24,22000910,2021-04-21,2021-04-23
57006,Milwaukee Bucks,2021-04-24,22000905,2021-04-21,2021-04-23
57007,New Orleans Pelicans,2021-04-24,22000264,2021-04-21,2021-04-23
57008,San Antonio Spurs,2021-04-24,22000264,2021-04-21,2021-04-23
57009,Los Angeles Lakers,2021-04-24,22000908,2021-04-21,2021-04-23
57010,Minnesota Timberwolves,2021-04-24,22000909,2021-04-21,2021-04-23
57011,Toronto Raptors,2021-04-24,22000904,2021-04-21,2021-04-23
57012,New York Knicks,2021-04-24,22000904,2021-04-21,2021-04-23
57013,Dallas Mavericks,2021-04-24,22000908,2021-04-21,2021-04-23
57014,Atlanta Hawks,2021-04-23,22000898,2021-04-20,2021-04-22
57015,Portland Trail Blazers,2021-04-23,22000225,2021-04-20,2021-04-22
57016,Denver Nuggets,2021-04-23,22000903,2021-04-20,2021-04-22
57017,Boston Celtics,2021-04-23,22000899,2021-04-20,2021-04-22
57018,Oklahoma City Thunder,2021-04-23,22000902,2021-04-20,2021-04-22
57019,Memphis Grizzlies,2021-04-23,22000225,2021-04-20,2021-04-22
57020,Houston Rockets,2021-04-23,22000901,2021-04-20,2021-04-22
57021,Golden State Warriors,2021-04-23,22000903,2021-04-20,2021-04-22
57022,LA Clippers,2021-04-23,22000901,2021-04-20,2021-04-22
57023,Brooklyn Nets,2021-04-23,22000899,2021-04-20,2021-04-22
57024,Cleveland Cavaliers,2021-04-23,22000900,2021-04-20,2021-04-22
57025,Charlotte Hornets,2021-04-23,22000900,2021-04-20,2021-04-22
57026,Washington Wizards,2021-04-23,22000902,2021-04-20,2021-04-22
57027,Miami Heat,2021-04-23,22000898,2021-04-20,2021-04-22
57028,Philadelphia 76ers,2021-04-22,22000894,2021-04-19,2021-04-21
57029,Los Angeles Lakers,2021-04-22,22000897,2021-04-19,2021-04-21
57030,Chicago Bulls,2021-04-22,22000896,2021-04-19,2021-04-21
57031,Boston Celtics,2021-04-22,22000892,2021-04-19,2021-04-21
57032,New Orleans Pelicans,2021-04-22,22000893,2021-04-19,2021-04-21
57033,Orlando Magic,2021-04-22,22000893,2021-04-19,2021-04-21
57034,San Antonio Spurs,2021-04-22,22000895,2021-04-19,2021-04-21
57035,Milwaukee Bucks,2021-04-22,22000894,2021-04-19,2021-04-21
57036,Detroit Pistons,2021-04-22,22000895,2021-04-19,2021-04-21
57037,Charlotte Hornets,2021-04-22,22000896,2021-04-19,2021-04-21
57038,Phoenix Suns,2021-04-22,22000892,2021-04-19,2021-04-21
57039,Dallas Mavericks,2021-04-22,22000897,2021-04-19,2021-04-21
57040,Golden State Warriors,2021-04-21,22000885,2021-04-18,2021-04-20
57041,LA Clippers,2021-04-21,22000889,2021-04-18,2021-04-20
57042,Toronto Raptors,2021-04-21,22000884,2021-04-18,2021-04-20
57043,Philadelphia 76ers,2021-04-21,22000883,2021-04-18,2021-04-20
57044,Minnesota Timberwolves,2021-04-21,22000891,2021-04-18,2021-04-20
57045,Cleveland Cavaliers,2021-04-21,22000881,2021-04-18,2021-04-20
57046,Utah Jazz,2021-04-21,22000887,2021-04-18,2021-04-20
57047,Chicago Bulls,2021-04-21,22000881,2021-04-18,2021-04-20
57048,Portland Trail Blazers,2021-04-21,22000890,2021-04-18,2021-04-20
57049,Houston Rockets,2021-04-21,22000887,2021-04-18,2021-04-20
57050,New York Knicks,2021-04-21,22000886,2021-04-18,2021-04-20
57051,Dallas Mavericks,2021-04-21,22000442,2021-04-18,2021-04-20
57052,Atlanta Hawks,2021-04-21,22000886,2021-04-18,2021-04-20
57053,Detroit Pistons,2021-04-21,22000442,2021-04-18,2021-04-20
57054,Denver Nuggets,2021-04-21,22000890,2021-04-18,2021-04-20
57055,Washington Wizards,2021-04-21,22000885,2021-04-18,2021-04-20
57056,Phoenix Suns,2021-04-21,22000883,2021-04-18,2021-04-20
57057,Miami Heat,2021-04-21,22000888,2021-04-18,2021-04-20
57058,Indiana Pacers,2021-04-21,22000882,2021-04-18,2021-04-20
57059,Memphis Grizzlies,2021-04-21,22000889,2021-04-18,2021-04-20
57060,San Antonio Spurs,2021-04-21,22000888,2021-04-18,2021-04-20
57061,Sacramento Kings,2021-04-21,22000891,2021-04-18,2021-04-20
57062,Brooklyn Nets,2021-04-21,22000884,2021-04-18,2021-04-20
57063,Oklahoma City Thunder,2021-04-21,22000882,2021-04-18,2021-04-20
57064,Sacramento Kings,2021-04-20,22000880,2021-04-17,2021-04-19
57065,Portland Trail Blazers,2021-04-20,22000879,2021-04-17,2021-04-19
57066,New Orleans Pelicans,2021-04-20,22000878,2021-04-17,2021-04-19
57067,Brooklyn Nets,2021-04-20,22000878,2021-04-17,2021-04-19
57068,New York Knicks,2021-04-20,22000877,2021-04-17,2021-04-19
57069,Orlando Magic,2021-04-20,22000876,2021-04-17,2021-04-19
57070,Charlotte Hornets,2021-04-20,22000877,2021-04-17,2021-04-19
57071,Atlanta Hawks,2021-04-20,22000876,2021-04-17,2021-04-19
57072,Minnesota Timberwolves,2021-04-20,22000880,2021-04-17,2021-04-19
57073,LA Clippers,2021-04-20,22000879,2021-04-17,2021-04-19
57074,Memphis Grizzlies,2021-04-19,22000874,2021-04-16,2021-04-18
57075,Miami Heat,2021-04-19,22000871,2021-04-16,2021-04-18
57076,Oklahoma City Thunder,2021-04-19,22000872,2021-04-16,2021-04-18
57077,Phoenix Suns,2021-04-19,22000873,2021-04-16,2021-04-18
57078,Cleveland Cavaliers,2021-04-19,22000868,2021-04-16,2021-04-18
57079,Denver Nuggets,2021-04-19,22000874,2021-04-16,2021-04-18
57080,Detroit Pistons,2021-04-19,22000868,2021-04-16,2021-04-18
57081,Utah Jazz,2021-04-19,22000875,2021-04-16,2021-04-18
57082,Boston Celtics,2021-04-19,22000869,2021-04-16,2021-04-18
57083,Los Angeles Lakers,2021-04-19,22000875,2021-04-16,2021-04-18
57084,Washington Wizards,2021-04-19,22000872,2021-04-16,2021-04-18
57085,Milwaukee Bucks,2021-04-19,22000873,2021-04-16,2021-04-18
57086,Indiana Pacers,2021-04-19,22000473,2021-04-16,2021-04-18
57087,Philadelphia 76ers,2021-04-19,22000870,2021-04-16,2021-04-18
57088,San Antonio Spurs,2021-04-19,22000473,2021-04-16,2021-04-18
57089,Houston Rockets,2021-04-19,22000871,2021-04-16,2021-04-18
57090,Chicago Bulls,2021-04-19,22000869,2021-04-16,2021-04-18
57091,Golden State Warriors,2021-04-19,22000870,2021-04-16,2021-04-18
57092,Minnesota Timberwolves,2021-04-18,22000867,2021-04-15,2021-04-17
57093,Portland Trail Blazers,2021-04-18,22000362,2021-04-15,2021-04-17
57094,LA Clippers,2021-04-18,22000867,2021-04-15,2021-04-17
57095,Miami Heat,2021-04-18,22000863,2021-04-15,2021-04-17
57096,New Orleans Pelicans,2021-04-18,22000862,2021-04-15,2021-04-17
57097,Atlanta Hawks,2021-04-18,22000861,2021-04-15,2021-04-17
57098,Toronto Raptors,2021-04-18,22000865,2021-04-15,2021-04-17
57099,Oklahoma City Thunder,2021-04-18,22000865,2021-04-15,2021-04-17
57100,Indiana Pacers,2021-04-18,22000861,2021-04-15,2021-04-17
57101,Charlotte Hornets,2021-04-18,22000362,2021-04-15,2021-04-17
57102,New York Knicks,2021-04-18,22000862,2021-04-15,2021-04-17
57103,Sacramento Kings,2021-04-18,22000866,2021-04-15,2021-04-17
57104,Orlando Magic,2021-04-18,22000864,2021-04-15,2021-04-17
57105,Brooklyn Nets,2021-04-18,22000863,2021-04-15,2021-04-17
57106,Dallas Mavericks,2021-04-18,22000866,2021-04-15,2021-04-17
57107,Houston Rockets,2021-04-18,22000864,2021-04-15,2021-04-17
57108,Golden State Warriors,2021-04-17,22000858,2021-04-14,2021-04-16
57109,Phoenix Suns,2021-04-17,22000860,2021-04-14,2021-04-16
57110,Cleveland Cavaliers,2021-04-17,22000857,2021-04-14,2021-04-16
57111,Boston Celtics,2021-04-17,22000858,2021-04-14,2021-04-16
57112,San Antonio Spurs,2021-04-17,22000860,2021-04-14,2021-04-16
57113,Utah Jazz,2021-04-17,22000855,2021-04-14,2021-04-16
57114,Milwaukee Bucks,2021-04-17,22000859,2021-04-14,2021-04-16
57115,Washington Wizards,2021-04-17,22000856,2021-04-14,2021-04-16
57116,Chicago Bulls,2021-04-17,22000857,2021-04-14,2021-04-16
57117,Los Angeles Lakers,2021-04-17,22000855,2021-04-14,2021-04-16
57118,Detroit Pistons,2021-04-17,22000856,2021-04-14,2021-04-16
57119,Memphis Grizzlies,2021-04-17,22000859,2021-04-14,2021-04-16
57120,LA Clippers,2021-04-16,22000846,2021-04-13,2021-04-15
57121,Portland Trail Blazers,2021-04-16,22000853,2021-04-13,2021-04-15
57122,Dallas Mavericks,2021-04-16,22000854,2021-04-13,2021-04-15
57123,Memphis Grizzlies,2021-04-16,22000850,2021-04-13,2021-04-15
57124,Orlando Magic,2021-04-16,22000849,2021-04-13,2021-04-15
57125,Toronto Raptors,2021-04-16,22000849,2021-04-13,2021-04-15
57126,San Antonio Spurs,2021-04-16,22000853,2021-04-13,2021-04-15
57127,Detroit Pistons,2021-04-16,22000845,2021-04-13,2021-04-15
57128,Charlotte Hornets,2021-04-16,22000848,2021-04-13,2021-04-15
57129,Oklahoma City Thunder,2021-04-16,22000845,2021-04-13,2021-04-15
57130,Houston Rockets,2021-04-16,22000851,2021-04-13,2021-04-15
57131,Denver Nuggets,2021-04-16,22000851,2021-04-13,2021-04-15
57132,Utah Jazz,2021-04-16,22000844,2021-04-13,2021-04-15
57133,Brooklyn Nets,2021-04-16,22000848,2021-04-13,2021-04-15
57134,Minnesota Timberwolves,2021-04-16,22000852,2021-04-13,2021-04-15
57135,New Orleans Pelicans,2021-04-16,22000847,2021-04-13,2021-04-15
57136,Chicago Bulls,2021-04-16,22000850,2021-04-13,2021-04-15
57137,Washington Wizards,2021-04-16,22000847,2021-04-13,2021-04-15
